published_at,content
2024-04-06 15:01:34+00,Yacine Adli vs. Lecce  Successful Passes: 111 Expected Threat: 0.47 Progression via pass: 9.98 Progression via carry: 2.75 https://t.co/Knyf5T1het
2024-04-06 13:42:13+00,C. Palace 2 : 4 Man City  ▪ xG: 1.72 - 2.05 ▪ xThreat: 0.84 - 2.06 ▪ Possession: 24.2% - 75.8% ▪ Field Tilt: 11.5% - 88.5% ▪ Def Action Height: 38.6 - 57.5  #msbot_eng #epl https://t.co/WXzcWNIAnU
2024-04-06 13:42:34+00,C. Palace 2 : 4 Man City  ▪ Pass directness: 36.1 - 23.4 ▪ 10+ pass sequences: 5 - 41 ▪ Goalkick length: 26.9 - 22.8 ▪ Goalkick progr.: 34.5 - 61.0 https://t.co/o0Oim6RNL1
2024-04-06 13:42:38+00,Rúben Dias vs. C. Palace  Successful Passes: 141 Expected Threat: 0.24 Progression via pass: 9.03 Progression via carry: 4.83 https://t.co/PB2zPhROta
2024-04-04 21:31:33+00,Chelsea 4 : 3 Man Utd  ▪ xG: 3.36 - 1.46 ▪ xThreat: 1.86 - 1.51 ▪ Possession: 56.3% - 43.7% ▪ Field Tilt: 55.2% - 44.8% ▪ Def Action Height: 42.4 - 37.0  #msbot_eng #epl https://t.co/sK1IW1DmJM
2024-04-04 21:31:55+00,Chelsea 4 : 3 Man Utd  ▪ Pass directness: 34.1 - 34.7 ▪ 10+ pass sequences: 18 - 11 ▪ Goalkick length: 14.2 - 10.1 ▪ Goalkick progr.: 51.4 - 47.8 https://t.co/BSQddkYNBn
2024-04-04 21:31:58+00,Cole Palmer vs. Man Utd  Successful Passes: 34 Expected Threat: 0.67 Progression via pass: 3.61 Progression via carry: 4.75 https://t.co/RmcQcnp5zF
2024-04-04 21:31:44+00,Chelsea 4 : 3 Man Utd  ▪ Penbox shots: 16 - 13 ▪ Deep completions: 17 - 13 ▪ Buildup completion: 87.5% - 80.1% ▪ PPDA: 8.5 - 12.2 ▪ High turnovers: 2 - 7 https://t.co/rkbu6pQINc
2024-04-04 20:38:13+00,Liverpool 3 : 1 Sheff Utd  ▪ Pass directness: 27.1 - 43.3 ▪ 10+ pass sequences: 38 - 1 ▪ Goalkick length: 19.3 - 61.5 ▪ Goalkick progr.: 79.9 - 11.7 https://t.co/YMM1JPlIgy
2024-04-04 20:38:17+00,Virgil van Dijk vs. Sheff Utd  Successful Passes: 98 Expected Threat: 0.23 Progression via pass: 10.58 Progression via carry: 3.5 https://t.co/1E6RhbNtcN
2024-04-04 20:37:51+00,Liverpool 3 : 1 Sheff Utd  ▪ xG: 2.79 - 0.65 ▪ xThreat: 2.85 - 0.67 ▪ Possession: 82.5% - 17.5% ▪ Field Tilt: 93.2% - 6.8% ▪ Def Action Height: 55.8 - 35.4  #msbot_eng #epl https://t.co/whbgnABAqZ
2024-04-04 20:38:02+00,Liverpool 3 : 1 Sheff Utd  ▪ Penbox shots: 15 - 3 ▪ Deep completions: 23 - 3 ▪ Buildup completion: 92.1% - 46.9% ▪ PPDA: 3.5 - 21.1 ▪ High turnovers: 5 - 0 https://t.co/YJUmp0j8Db
2024-04-03 21:25:52+00,Man City 4 : 1 Aston Villa  ▪ xG: 3.53 - 1.41 ▪ xThreat: 2.24 - 0.91 ▪ Possession: 67.2% - 32.8% ▪ Field Tilt: 87.2% - 12.8% ▪ Def Action Height: 56.3 - 35.8  #msbot_eng #epl https://t.co/sJXnR8ctBy
2024-04-03 21:26:15+00,Man City 4 : 1 Aston Villa  ▪ Pass directness: 27.0 - 30.4 ▪ 10+ pass sequences: 33 - 12 ▪ Goalkick length: 25.2 - 34.6 ▪ Goalkick progr.: 33.8 - 26.8 https://t.co/lyidQAQLtT
2024-04-03 21:26:19+00,Rodri vs. Aston Villa  Successful Passes: 90 Expected Threat: 0.33 Progression via pass: 9.08 Progression via carry: 3.25 https://t.co/xO54KZFL4J
2024-04-03 20:32:49+00,Brentford 0 : 0 Brighton  ▪ xG: 0.23 - 1.15 ▪ xThreat: 1.32 - 1.81 ▪ Possession: 33.4% - 66.6% ▪ Field Tilt: 22.9% - 77.1% ▪ Def Action Height: 42.1 - 47.6  #msbot_eng #epl https://t.co/EdrsUzTrAM
2024-04-03 20:31:11+00,Arsenal 2 : 0 Luton  ▪ xG: 1.37 - 0.2 ▪ xThreat: 1.28 - 1.06 ▪ Possession: 57.9% - 42.1% ▪ Field Tilt: 57.1% - 42.9% ▪ Def Action Height: 55.0 - 39.4  #msbot_eng #epl https://t.co/LEYhKu824e
2024-04-03 20:31:33+00,Arsenal 2 : 0 Luton  ▪ Pass directness: 31.0 - 30.0 ▪ 10+ pass sequences: 25 - 14 ▪ Goalkick length: 39.4 - 47.9 ▪ Goalkick progr.: 56.2 - 17.5 https://t.co/HURpXhbX76
2024-04-03 20:31:37+00,Martin Ødegaard vs. Luton  Successful Passes: 58 Expected Threat: 0.2 Progression via pass: 4.25 Progression via carry: 1.83 https://t.co/FuHBQU3Ixc
2024-04-02 21:16:33+00,West Ham 1 : 1 Spurs  ▪ xG: 1.57 - 1.5 ▪ xThreat: 1.79 - 1.65 ▪ Possession: 33.2% - 66.8% ▪ Field Tilt: 26.2% - 73.8% ▪ Def Action Height: 44.7 - 46.4  #msbot_eng #epl https://t.co/EC8cCCtNbu
2024-04-02 21:16:56+00,West Ham 1 : 1 Spurs  ▪ Pass directness: 36.3 - 32.7 ▪ 10+ pass sequences: 10 - 28 ▪ Goalkick length: 45.6 - 17.8 ▪ Goalkick progr.: 15.1 - 64.7 https://t.co/CGBqyLbDVg
2024-04-02 21:16:59+00,Cristian Romero vs. West Ham  Successful Passes: 81 Expected Threat: 0.22 Progression via pass: 9.33 Progression via carry: 4.62 https://t.co/SuaYePH0pi
2024-04-02 21:16:45+00,West Ham 1 : 1 Spurs  ▪ Penbox shots: 5 - 10 ▪ Deep completions: 7 - 23 ▪ Buildup completion: 78.7% - 90.7% ▪ PPDA: 10.5 - 6.0 ▪ High turnovers: 7 - 3 https://t.co/URGloWBH6z
2024-04-02 20:49:59+00,Bournemouth 1 : 0 C. Palace  ▪ xG: 1.16 - 0.21 ▪ xThreat: 1.24 - 0.82 ▪ Possession: 49.5% - 50.5% ▪ Field Tilt: 49.4% - 50.6% ▪ Def Action Height: 44.0 - 44.4  #msbot_eng #epl https://t.co/zTXI5RD6z3
2024-04-02 20:49:26+00,Burnley 1 : 1 Wolves  ▪ xG: 1.31 - 0.94 ▪ xThreat: 1.85 - 1.13 ▪ Possession: 52.1% - 47.9% ▪ Field Tilt: 74.4% - 25.6% ▪ Def Action Height: 57.2 - 37.3  #msbot_eng #epl https://t.co/4anGKPKv2H
2024-04-02 20:35:50+00,Newcastle 1 : 1 Everton  ▪ xG: 2.17 - 1.62 ▪ xThreat: 1.62 - 1.3 ▪ Possession: 57.6% - 42.4% ▪ Field Tilt: 62.0% - 38.0% ▪ Def Action Height: 46.4 - 41.2  #msbot_eng #epl https://t.co/WPTASpDSKx
2024-04-02 20:35:13+00,N. Forest 3 : 1 Fulham  ▪ xG: 1.38 - 1.01 ▪ xThreat: 0.95 - 2.67 ▪ Possession: 33.8% - 66.2% ▪ Field Tilt: 24.0% - 76.0% ▪ Def Action Height: 37.6 - 52.6  #msbot_eng #epl https://t.co/xRwhRmx8Ad
2024-04-01 20:48:37+00,Inter 2 : 0 Empoli  ▪ xG: 1.61 - 0.58 ▪ xThreat: 1.97 - 1.15 ▪ Possession: 58.6% - 41.4% ▪ Field Tilt: 59.0% - 41.0% ▪ Def Action Height: 47.9 - 46.5  #msbot_ita #seriea https://t.co/jKm8GnuoLV
2024-04-01 20:48:59+00,Inter 2 : 0 Empoli  ▪ Pass directness: 30.5 - 33.1 ▪ 10+ pass sequences: 25 - 14 ▪ Goalkick length: 20.5 - 38.6 ▪ Goalkick progr.: 66.8 - 42.9 https://t.co/r2udC7jEZn
2024-04-01 20:49:02+00,Nicolò Barella vs. Empoli  Successful Passes: 67 Expected Threat: 0.34 Progression via pass: 6.33 Progression via carry: 2.54 https://t.co/4PaXq4DBsR
2024-03-31 21:01:26+00,Real Madrid 2 : 0 Athletic  ▪ xG: 1.12 - 0.41 ▪ xThreat: 0.94 - 1.26 ▪ Possession: 58.3% - 41.7% ▪ Field Tilt: 47.5% - 52.5% ▪ Def Action Height: 44.2 - 55.5  #msbot_spa #laliga https://t.co/cXsq4pDuXd
2024-03-31 21:01:49+00,Real Madrid 2 : 0 Athletic  ▪ Pass directness: 30.3 - 33.2 ▪ 10+ pass sequences: 27 - 17 ▪ Goalkick length: 24.0 - 66.9 ▪ Goalkick progr.: 47.2 - 12.6 https://t.co/hTwPf3fhDu
2024-03-31 21:01:52+00,Jude Bellingham vs. Athletic  Successful Passes: 57 Expected Threat: 0.1 Progression via pass: 2.88 Progression via carry: 2.42 https://t.co/UdLKo9aDfb
2024-03-31 20:47:24+00,Marseille 0 : 2 PSG  ▪ xG: 1.24 - 1.52 ▪ xThreat: 1.5 - 0.78 ▪ Possession: 47.2% - 52.8% ▪ Field Tilt: 70.8% - 29.2% ▪ Def Action Height: 48.4 - 39.3  #msbot_fra #ligue1 https://t.co/o01lXNQ4Yx
2024-03-31 20:47:46+00,Marseille 0 : 2 PSG  ▪ Pass directness: 29.2 - 29.1 ▪ 10+ pass sequences: 10 - 17 ▪ Goalkick length: 42.4 - 41.6 ▪ Goalkick progr.: 20.0 - 35.4 https://t.co/fhiJA4M8yP
2024-03-31 20:47:50+00,Luis Henrique vs. PSG  Successful Passes: 37 Expected Threat: 0.42 Progression via pass: 5.18 Progression via carry: 2.15 https://t.co/fayQ38MFY3
2024-03-31 17:29:24+00,Man City 0 : 0 Arsenal  ▪ xG: 1.24 - 0.55 ▪ xThreat: 1.86 - 0.7 ▪ Possession: 72.1% - 27.9% ▪ Field Tilt: 80.1% - 19.9% ▪ Def Action Height: 53.2 - 39.8  #msbot_eng #epl https://t.co/hUUdCiVgUE
2024-03-31 17:29:46+00,Man City 0 : 0 Arsenal  ▪ Pass directness: 24.1 - 37.4 ▪ 10+ pass sequences: 34 - 4 ▪ Goalkick length: 44.6 - 54.7 ▪ Goalkick progr.: 29.4 - 21.1 https://t.co/s0UrGmKyO0
2024-03-31 17:29:51+00,Rodri vs. Arsenal  Successful Passes: 108 Expected Threat: 0.26 Progression via pass: 8.79 Progression via carry: 3.74 https://t.co/7qQYZVLNQe
2024-03-31 17:29:35+00,Man City 0 : 0 Arsenal  ▪ Penbox shots: 9 - 5 ▪ Deep completions: 12 - 9 ▪ Buildup completion: 88.4% - 71.5% ▪ PPDA: 5.5 - 13.1 ▪ High turnovers: 6 - 5 https://t.co/n9xeIbH5iW
2024-03-31 15:00:34+00,Liverpool 2 : 1 Brighton  ▪ xG: 3.19 - 0.57 ▪ xThreat: 2.02 - 1.21 ▪ Possession: 55.2% - 44.8% ▪ Field Tilt: 70.9% - 29.1% ▪ Def Action Height: 51.4 - 35.5  #msbot_eng #epl https://t.co/r7oqR366pq
2024-03-31 15:00:56+00,Liverpool 2 : 1 Brighton  ▪ Pass directness: 31.3 - 34.6 ▪ 10+ pass sequences: 24 - 12 ▪ Goalkick length: 26.6 - 8.5 ▪ Goalkick progr.: 73.1 - 41.0 https://t.co/inv4BJ0HRK
2024-03-31 15:01:01+00,Jarell Quansah vs. Brighton  Successful Passes: 99 Expected Threat: 0.18 Progression via pass: 7.99 Progression via carry: 5.07 https://t.co/tikxEw8P6X
2024-03-30 22:14:19+00,Barcelona 1 : 0 Las Palmas  ▪ xG: 1.51 - 0.29 ▪ xThreat: 1.99 - 0.5 ▪ Possession: 68.7% - 31.3% ▪ Field Tilt: 78.4% - 21.6% ▪ Def Action Height: 52.6 - 40.9  #msbot_spa #laliga https://t.co/HFUjcKnlmV
2024-03-30 22:14:45+00,Barcelona 1 : 0 Las Palmas  ▪ Pass directness: 28.5 - 36.7 ▪ 10+ pass sequences: 29 - 6 ▪ Goalkick length: 33.3 - 49.9 ▪ Goalkick progr.: 62.1 - 23.2 https://t.co/rTSdTg3fGz
2024-03-30 22:14:50+00,Iñigo Martínez vs. Las Palmas  Successful Passes: 97 Expected Threat: 0.27 Progression via pass: 8.51 Progression via carry: 4.64 https://t.co/hnVkGw4faw
2024-03-30 22:12:18+00,Brentford 1 : 1 Man Utd  ▪ xG: 2.87 - 1.33 ▪ xThreat: 2.47 - 1.29 ▪ Possession: 47.5% - 52.5% ▪ Field Tilt: 62.3% - 37.7% ▪ Def Action Height: 50.4 - 41.5  #msbot_eng #epl https://t.co/wJzp7FpZPx
2024-03-30 22:12:43+00,Brentford 1 : 1 Man Utd  ▪ Pass directness: 37.8 - 35.3 ▪ 10+ pass sequences: 2 - 16 ▪ Goalkick length: 36.1 - 30.2 ▪ Goalkick progr.: 38.5 - 33.6 https://t.co/r8LBvp4dhO
2024-03-30 22:12:48+00,Bruno Fernandes vs. Brentford  Successful Passes: 57 Expected Threat: 0.49 Progression via pass: 4.59 Progression via carry: 1.78 https://t.co/3LwlU5wlEz
2024-03-30 21:54:48+00,Fiorentina 1 : 2 Milan  ▪ xG: 1.43 - 2.81 ▪ xThreat: 1.75 - 1.55 ▪ Possession: 44.5% - 55.5% ▪ Field Tilt: 63.2% - 36.8% ▪ Def Action Height: 43.1 - 47.3  #msbot_ita #seriea https://t.co/lpFnvzoo2x
2024-03-30 21:55:12+00,Fiorentina 1 : 2 Milan  ▪ Pass directness: 39.2 - 27.5 ▪ 10+ pass sequences: 8 - 13 ▪ Goalkick length: 27.2 - 45.8 ▪ Goalkick progr.: 41.2 - 45.2 https://t.co/Z3n0QuUeao
2024-03-30 21:55:16+00,Mike Maignan vs. Fiorentina  Successful Passes: 63 Expected Threat: 0.15 Progression via pass: 5.98 Progression via carry: 2.2 https://t.co/Q4VeWtKRuN
2024-03-30 19:34:16+00,Bayern 0 : 2 Dortmund  ▪ xG: 2.04 - 1.11 ▪ xThreat: 2.45 - 0.91 ▪ Possession: 60.5% - 39.5% ▪ Field Tilt: 66.3% - 33.7% ▪ Def Action Height: 48.4 - 31.6  #msbot_ger #bundesliga https://t.co/jiYH4bumP0
2024-03-30 19:34:42+00,Bayern 0 : 2 Dortmund  ▪ Pass directness: 28.0 - 31.7 ▪ 10+ pass sequences: 26 - 10 ▪ Goalkick length: 26.6 - 21.4 ▪ Goalkick progr.: 78.8 - 34.1 https://t.co/YZSEfnon03
2024-03-30 19:34:45+00,Leon Goretzka vs. Dortmund  Successful Passes: 88 Expected Threat: 0.24 Progression via pass: 8.45 Progression via carry: 3.25 https://t.co/2aCzEgbJtZ
2024-03-30 19:34:29+00,Bayern 0 : 2 Dortmund  ▪ Penbox shots: 13 - 6 ▪ Deep completions: 16 - 7 ▪ Buildup completion: 91.6% - 82.8% ▪ PPDA: 8.2 - 21.5 ▪ High turnovers: 6 - 2 https://t.co/j6p4WLtkp4
2024-03-30 19:33:21+00,Aston Villa 2 : 0 Wolves  ▪ xG: 1.02 - 1.56 ▪ xThreat: 1.1 - 1.23 ▪ Possession: 47.9% - 52.1% ▪ Field Tilt: 50.7% - 49.3% ▪ Def Action Height: 47.1 - 50.7  #msbot_eng #epl https://t.co/JhY7SbD7ZX
2024-03-30 19:01:56+00,Lazio 1 : 0 Juventus  ▪ xG: 1.0 - 0.54 ▪ xThreat: 1.59 - 1.19 ▪ Possession: 64.3% - 35.7% ▪ Field Tilt: 82.4% - 17.6% ▪ Def Action Height: 55.3 - 39.8  #msbot_ita #seriea https://t.co/DeSwA0vWog
2024-03-30 19:02:21+00,Lazio 1 : 0 Juventus  ▪ Pass directness: 26.8 - 35.1 ▪ 10+ pass sequences: 22 - 8 ▪ Goalkick length: 22.2 - 33.0 ▪ Goalkick progr.: 50.4 - 41.3 https://t.co/bFjZXVNeet
2024-03-30 19:02:24+00,Felipe Anderson vs. Juventus  Successful Passes: 44 Expected Threat: 0.2 Progression via pass: 5.01 Progression via carry: 2.42 https://t.co/choh3tnPHz
2024-03-30 17:20:19+00,Sheff Utd 3 : 3 Fulham  ▪ xG: 1.61 - 1.04 ▪ xThreat: 1.21 - 2.36 ▪ Possession: 26.7% - 73.3% ▪ Field Tilt: 23.6% - 76.4% ▪ Def Action Height: 37.2 - 43.4  #msbot_eng #epl https://t.co/B5QazCP5L1
2024-03-30 17:04:28+00,Chelsea 2 : 2 Burnley  ▪ xG: 4.45 - 2.26 ▪ xThreat: 2.52 - 1.75 ▪ Possession: 69.2% - 30.8% ▪ Field Tilt: 73.6% - 26.4% ▪ Def Action Height: 40.6 - 33.9  #msbot_eng #epl https://t.co/XQ8iclhHgU
2024-03-30 17:04:51+00,Chelsea 2 : 2 Burnley  ▪ Pass directness: 29.1 - 39.7 ▪ 10+ pass sequences: 24 - 5 ▪ Goalkick length: 27.4 - 48.3 ▪ Goalkick progr.: 45.3 - 38.5 https://t.co/bLgFqrq53M
2024-03-30 17:04:55+00,Enzo Fernández vs. Burnley  Successful Passes: 88 Expected Threat: 0.33 Progression via pass: 9.39 Progression via carry: 2.77 https://t.co/LGwv4janxa
2024-03-30 17:03:52+00,Bournemouth 2 : 1 Everton  ▪ xG: 1.45 - 0.93 ▪ xThreat: 1.47 - 1.39 ▪ Possession: 48.1% - 51.9% ▪ Field Tilt: 44.6% - 55.4% ▪ Def Action Height: 53.5 - 42.7  #msbot_eng #epl https://t.co/pU7VbjK2ZR
2024-03-30 17:02:57+00,Spurs 2 : 1 Luton  ▪ xG: 2.22 - 0.46 ▪ xThreat: 2.12 - 1.11 ▪ Possession: 69.6% - 30.4% ▪ Field Tilt: 76.2% - 23.8% ▪ Def Action Height: 52.0 - 46.4  #msbot_eng #epl https://t.co/hWgWh8PLvU
2024-03-30 17:03:21+00,Spurs 2 : 1 Luton  ▪ Pass directness: 28.9 - 35.0 ▪ 10+ pass sequences: 25 - 4 ▪ Goalkick length: 11.4 - 46.8 ▪ Goalkick progr.: 51.4 - 29.9 https://t.co/R2ax1VeRFG
2024-03-30 17:03:24+00,Timo Werner vs. Luton  Successful Passes: 24 Expected Threat: 0.31 Progression via pass: 3.72 Progression via carry: 4.1 https://t.co/owS8hSilVl
2024-03-30 17:00:28+00,N. Forest 1 : 1 C. Palace  ▪ xG: 0.92 - 0.84 ▪ xThreat: 1.66 - 1.29 ▪ Possession: 59.8% - 40.2% ▪ Field Tilt: 63.6% - 36.4% ▪ Def Action Height: 45.6 - 44.3  #msbot_eng #epl https://t.co/Vj63wOgehR
2024-03-30 16:26:05+00,Leverkusen 2 : 1 Hoffenheim  ▪ xG: 3.14 - 0.52 ▪ xThreat: 3.62 - 0.91 ▪ Possession: 67.9% - 32.1% ▪ Field Tilt: 86.7% - 13.3% ▪ Def Action Height: 56.0 - 27.4  #msbot_ger #bundesliga https://t.co/qiqiKxuiZT
2024-03-30 16:26:33+00,Leverkusen 2 : 1 Hoffenheim  ▪ Pass directness: 27.4 - 34.3 ▪ 10+ pass sequences: 24 - 7 ▪ Goalkick length: 23.8 - 36.1 ▪ Goalkick progr.: 74.7 - 46.8 https://t.co/16ZXUtMGQT
2024-03-30 16:26:37+00,Florian Wirtz vs. Hoffenheim  Successful Passes: 75 Expected Threat: 0.51 Progression via pass: 6.24 Progression via carry: 6.28 https://t.co/NtFDS4qso9
2024-03-30 16:26:18+00,Leverkusen 2 : 1 Hoffenheim  ▪ Penbox shots: 21 - 2 ▪ Deep completions: 36 - 8 ▪ Buildup completion: 92.4% - 76.2% ▪ PPDA: 8.5 - 31.5 ▪ High turnovers: 7 - 2 https://t.co/fqwMLiRxTL
2024-03-30 14:49:23+00,Newcastle 4 : 3 West Ham  ▪ xG: 3.73 - 1.55 ▪ xThreat: 1.62 - 1.09 ▪ Possession: 59.3% - 40.7% ▪ Field Tilt: 73.2% - 26.8% ▪ Def Action Height: 46.8 - 39.0  #msbot_eng #epl https://t.co/Tmd89eoOXr
2024-03-17 22:10:05+00,Atletico 0 : 3 Barcelona  ▪ xG: 0.71 - 1.55 ▪ xThreat: 0.87 - 1.43 ▪ Possession: 41.2% - 58.8% ▪ Field Tilt: 59.6% - 40.4% ▪ Def Action Height: 46.6 - 46.4  #msbot_spa #laliga https://t.co/a4xA3W8GSv
2024-03-17 22:10:28+00,Atletico 0 : 3 Barcelona  ▪ Pass directness: 33.0 - 30.1 ▪ 10+ pass sequences: 12 - 21 ▪ Goalkick length: 30.4 - 27.3 ▪ Goalkick progr.: 37.5 - 50.0 https://t.co/LSyD5CaGsW
2024-03-17 22:10:31+00,Ilkay Gündogan vs. Atletico  Successful Passes: 64 Expected Threat: 0.25 Progression via pass: 4.84 Progression via carry: 0.95 https://t.co/kMkbhVveXL
2024-03-17 21:54:51+00,Montpellier 2 : 6 PSG  ▪ xG: 2.2 - 2.36 ▪ xThreat: 0.84 - 1.3 ▪ Possession: 32.9% - 67.1% ▪ Field Tilt: 32.1% - 67.9% ▪ Def Action Height: 37.5 - 52.2  #msbot_fra #ligue1 https://t.co/V2He20Qre7
2024-03-17 21:55:13+00,Montpellier 2 : 6 PSG  ▪ Pass directness: 36.5 - 28.6 ▪ 10+ pass sequences: 5 - 33 ▪ Goalkick length: 20.2 - 13.5 ▪ Goalkick progr.: 55.1 - 73.1 https://t.co/gN6hFMS4AQ
2024-03-17 21:55:16+00,Achraf Hakimi vs. Montpellier  Successful Passes: 75 Expected Threat: 0.24 Progression via pass: 6.15 Progression via carry: 2.78 https://t.co/IFSoLdIu4e
2024-03-17 21:55:02+00,Montpellier 2 : 6 PSG  ▪ Penbox shots: 7 - 8 ▪ Deep completions: 5 - 11 ▪ Buildup completion: 81.5% - 94.6% ▪ PPDA: 16.6 - 7.3 ▪ High turnovers: 3 - 4 https://t.co/ovWiD3o0s9
